,title,category,intro,url
1201,거울 X 괴이학회 작가 콜라보 앤솔로지 <괴이한 거울>,출판,환상문학웹진 '거울'과 괴담 전문 레이블 '괴이학회'의 무시무시한 환상적 콜라보 앤솔로지 ,https://tumblbug.com/strangestory4
1202,[설전배송]새해맞이 곤룡포 한복 티셔츠&자켓!!,의류,[설전배송]한복을 티셔츠로!! 새해맞이 왕의 곤룡포 한복티셔츠!!,https://tumblbug.com/02111126
1203,창작자를 위한 [컬러 아르누보 패턴 브러시2],웹툰 리소스,"아르누보 컬러 패턴 두번째 , 패턴/레이스/타일링 패턴으로 구성되어 있습니다.(원본 추가)",https://tumblbug.com/artn2
1204,웹툰 배경 프로젝트 01.-주거공간 모음- 스케치업,웹툰 리소스,웹툰배경에 자주 쓰이고 다양하게 들어가는 주거 공간들을 제작합니다.,https://tumblbug.com/ahistudio
1205,위안부 기억나비 카드지갑/팔찌,캐릭터 · 굿즈,"위안부 할머니 기억하기 프로젝트

지갑과 팔찌에 새겨진 나비를 보며 항상 할머니들을 기억했으면 합니다.",https://tumblbug.com/yellowbutterfly
1206,무더위 날리는 시원한 가격 '일상의 린넨자켓',의류,무더위 날리는 시원한 린넨자켓입니다.,https://tumblbug.com/linenjk
1207,호담백 - 전통 매듭과 호랑이 자수,잡화,"호랑이가 많았던 나라, 호담국 조선의 스토리를 담은 전통 매듭백.",https://tumblbug.com/hodamguk
1208,보송보송 아기고양이 <후후&루리> 인형,캐릭터 · 굿즈,보송보송 아기고양이 <후후&루리>를 인형으로 만나요!,https://tumblbug.com/huhururi
1209,"Pommé ; 속이 꽉 찬, 더할 나위 없이 완전한 쥬얼리",주얼리,"합리적인 가격과 최상의 퀄리티_ 천연 루비, 사파이어, 오닉스, 오팔의 자연 보석 뽐므링.",https://tumblbug.com/pomme_ring
1210,한국전통도검 정리도감 : 석기시대부터 대한제국까지,출판,한국전통도검 : 구석기부터 대한제국까지 <한국도검 정리집>,https://tumblbug.com/koreaswordnote
1211,"역사 기록에서 찾아낸 진짜 킹덤 이야기, <조선괴담실록>",출판,"어디에서도 들을 수 없었던, <조선왕조실록>에 실린 기이하고 재미있는 이야기",https://tumblbug.com/booksgarden
1212,헤스페리데스 정원의 비밀을 간직한 님프 <오 드 그레이스>,향수 · 뷰티,"그리스 신들마저 탐냈던 열매, 영원한 젊음과 아름다움의 비밀을 현대적으로 재해석한 향수",https://tumblbug.com/grace
1213,'우리 옷'으로 따뜻한 겨울 나기. 양면[누비 저고리],의류,"""이불 속은 안전해"" 이불처럼 가볍고 따듯한[누비 저고리]로 포근한 집콕을 준비해보세요! ",https://tumblbug.com/mooroots
1214,조각 피자 타르트,푸드,건강하고 맛있는 디저트를 만듭니다.,https://tumblbug.com/mitsunocacao5
1215,"자몽덕후가 만든 리얼 자몽향수, ""자몽숲""",향수 · 뷰티,자몽덕후 조향사가 만들어낸 세상 그 어디에도 없던 리얼 자몽 향수를 소개합니다.,https://tumblbug.com/grapefruit
1216,웹툰 배경 스케치업_중세 다양한 궁전 정원,웹툰 리소스,중세 궁전 정원 스케치업 작업입니다.,https://tumblbug.com/expoz_6
1217,비에 젖은 시더우드(삼나무) 와 촉촉히 젖은 이끼의 향기,향수 · 뷰티,"[우드바이우드] 진짜 자연의 향기, 가을비에 축축히 젖은 삼나무와 이끼",https://tumblbug.com/wbwcedarwoodmoss
1218,"질,가격 모두 만족하는 담수진주 귀걸이, 못난이진주 목걸이",주얼리,질좋은 액세서리는 가격이 비싸다? 저렴하면서도 질 좋은 액세서리를 소개합니다.,https://tumblbug.com/oobydooby1
1219,"웹툰 스케치업 배경 한강유람선,동양풍 판타지 궁궐",웹툰 리소스,웹툰 스케치업 배경. 한강 선착장&배10종 / 동양풍 판타지 궁궐 배경입니다.,https://tumblbug.com/ckksu512
1220,"한가위를 위한 델리미트, 소금집이 준비한 가장 풍성한 추석",푸드,민족의 대명절을 위해 엄선된 소금집의 추석 델리미트 패키지입니다. :D,https://tumblbug.com/chuseok2018
1221,"2018년, 가장 스마트한 지갑을 만나다. - DJIN",잡화,미국 크라우드펀딩 플랫폼에서 히트한 스마트지갑 DJIN,https://tumblbug.com/djin
1222,활자의 우주를 여행하는 히치하이커 유니콘. 책갈피&키링,잡화,활자의 우주를 여행하는 히치하이커 유니콘을 상상합니다.,https://tumblbug.com/unicorn
1223,"컴발리 알파카의 네번째 이야기, 더욱 더 진지해진 이야기",홈 · 리빙,페루에서 날아온 ‘컴발리 알파카’ 는 알파카 털과 가죽으로 만든 인테리어 소품입니다 :),https://tumblbug.com/combalialpaca4
1224,2021년엔 바름 생활! <바른연애길잡이> 바름이 플래너,디자인 문구,2021년엔 우리 모두 바름이 플래너로 바름생활!,https://tumblbug.com/planner101
1225,프랑스인이 만든 성 내부,웹툰 리소스,세부 퀄리티를 높였기 때문에 활용도가 좋은 판타지 성 내부 스케치업 모델링입니다,https://tumblbug.com/chateau
1226,웹툰 스케치업- 사건25시 1탄-교각아래,웹툰 리소스,웹툰 배경에 쓸 교각아래를 모델링하였습니다.,https://tumblbug.com/007008
1227,"달콤한 연말을 위해, 요나폿의 크리스마스 디저트 박스",푸드,스튜디오 요나폿에서 준비한 크리스마스 디저트 박스,https://tumblbug.com/jonapot11
1228,110g 무게만큼 가벼운 가격 '일상의 블라우스',의류,가격 거품을 뺀 '일상의 블라우스' 입니다,https://tumblbug.com/lowbubble
1229,맘껏 먹어도 0칼로리! 설탕 없이 달콤한 맘껏 밀크티베이스,푸드,"맘껏 먹어도 당류, 칼로리 걱정 없는 맘껏 밀크티베이스로 건강하고 달콤하게 하루를 채우세요",https://tumblbug.com/mamkkut_milktea
1230,"벨리곰의 첫번째 굿즈, No Stress 인형과 문구세트",캐릭터 · 굿즈,"벨리곰의 ""No Stress"" 굿즈",https://tumblbug.com/bellygom1
1231,교과서 속 한국소설은 잊어라 <애욕의 한국소설>,출판,다시 보자 한국소설! 한국소설의 애욕을 찾아서!!,https://tumblbug.com/aeyorker
1232,웹툰 스케치업 배경 No.02 - 주택,웹툰 리소스,웹툰 스케치업 주택 배경입니다.,https://tumblbug.com/choyeon02
1233,2021년의 나를 돌아보고 기록하는 <매년 쓰는 자서전>,출판,나에게 묻는 102가지 질문으로 올해를 기록하고 더 나은 내년을 준비하는 자서전입니다.,https://tumblbug.com/annual2021
1234,"웹툰, 일러스트를 위한 [화려한 꽃 브러쉬Set]",웹툰 리소스,시간 단축을 위한 웹툰과 일러스트에 꼭 필요한 퀄리티 높은 꽃소스를 제작 중입니다.,https://tumblbug.com/ttflower
1235,[스케치업 웹툰] 중세 평민의 다양한 공간 세트,웹툰 리소스,중세 판타지 평민의 다양한 생활 공간과 실내 소품을 제작 중입니다.,https://tumblbug.com/wintreehouse1
1236,스케치업 웹툰배경 컨셉 Vol . 1 비밀기관,웹툰 리소스,액션 위주의 장르에 사용 가능한 비밀기관을 컨셉으로 잡은 장소들입니다.,https://tumblbug.com/toonmake13
1237,까다로운 반려묘를 위한 프리미엄 고양이정수기,반려동물,내 고양이가 변기물을 마신다면? 씽크대물에 관심을 보인다면?,https://tumblbug.com/project21
1238,"280만명 연애운 본 라마마, 타로책 & 타로카드(78장)",디자인,헬로우봇 라마마가 280만 명에게 타로를 봐준 비밀이 담긴 그 책 + 78장의 타로카드,https://tumblbug.com/hellobot_tarot
1239,(투닥토닥 판타지) 스케치업 프로젝트 No.8_ 판타지상점,웹툰 리소스,안녕하세요. 그래픽 디자인팀 투닥토닥 입니다 .^^,https://tumblbug.com/jun31230_8
1240,"페미니즘 그 두번째, #MeToo#WithYou",캐릭터 · 굿즈,이번 페미니즘 굿즈 판매 수익금의 60%는 한국성폭력상담소에 후원됩니다. GRL PWR,https://tumblbug.com/grlpwr2
1241,[한복 에코퍼 워머] 전통을 사랑하는 예쁘고 따뜻한 마음.,잡화,"한복과 전통, 그리고 환경을 사랑하는 마음으로 따뜻한 겨울을 보내보아요.",https://tumblbug.com/secret_jangsingu
1242,1920년대 예술가들의 파티로 초대합니다 <버번과 샴페인>,향수 · 뷰티,"술과 낭만 그리고 예술, 미드나잇 인 파리의 1920년대 예술가들과 만나는 사교클럽 초대장",https://tumblbug.com/cafe_societe
1243,웹툰용 스케치업 재래시장,웹툰 리소스,동네 집앞 서민들의 삶이 녹아 있는 재래시장입니다.,https://tumblbug.com/pcmart
1244,김 대리의 칼퇴 비법 : 엑셀 뽀개기 <VLOOKUP> 편,출판,김대리가 칼퇴하는 비법 엑셀 VLOOKUP 함수 / 업무를 자동화시키는 김대리만의 비법전수,https://tumblbug.com/vlookup
1245,"가을, 뱀파이어가 운영하는 트렌치코트샵의 고혹적 향기",향수 · 뷰티,"가을, 트렌치 코트 , 뱀파이어 ... 신선한 조합의 신비로운 향기로 여러분을 초대합니다.",https://tumblbug.com/vampire_trench_coat
1246,"내 몸이 편한 오버핏, 철릭부터 로브까지.",의류,"55부터 88까지, 오버핏 사이즈로 모두가 편하게 입을 수 있는 철릭 로브.",https://tumblbug.com/nangrang_hanbok
1247,"스티커 굿즈 제작, 꼭 체크해야 하는 3가지",캐릭터 · 굿즈,까다로운 스티커 제작! 디자이너를 위한 스티커 제작 가이드북을 만들었습니다.,https://tumblbug.com/sticky
1248,"환경과 패션, 모두를 생각한 스마트 선인장 비건가죽 쇼퍼백",잡화,"전자파로부터 나를 보호하고 지구도 지켜줄 선인장가죽 쇼퍼백, 극강의 가벼움과 수납력은 덤!",https://tumblbug.com/wickedlover
1249,기울임 폰트의 새로운 도전. '겨울나무',디자인,한글 기울임 폰트 '겨울나무'를 제작합니다.,https://tumblbug.com/wintertree
1250,"꽃잎 수채화 컬러 레시피, 색에 집중한 수채화 KIT",예술,18색 수채화 물감 자체의 아름다움에 집중한 새로운 방식의 수채화 KIT,https://tumblbug.com/recipe
1251,아롱롤의 지하철 스케치업 3종,웹툰 리소스,웹툰에 쓰기좋고 편한 지하철 배경 모델입니다,https://tumblbug.com/aronroll
1252,DJ 카일하우스 완결 기념 단행본 및 한정 굿즈 세트!!,웹툰 · 만화,DJ 카일하우스 단행본 제작,https://tumblbug.com/djkylehouse
1253,thanks for coming. 머그컵 & 에코백,잡화,thanks for coming. : 머그컵 & 에코백,https://tumblbug.com/thanksforcoming
1254,[유기견] 우리들의 에코백 & 케이스,잡화,에코백과 케이스 판매를 통한 수익금 전액을 ‘사랑마루쉼터’에 전달하는 프로젝트입니다!,https://tumblbug.com/urideul01
1255,이 가을! 꽃한잔과 과일한잔 어떠세요?,푸드,식용 꽃으로 만든 유럽의 감기약 코디얼 2종과 과일로 만든 혼합과일청 5종,https://tumblbug.com/daldalburi2
1256,100% 프리미엄 초콜릿만 담은 진짜 핫초코,푸드,쇼콜라티끄가 제안하는 4가지 산지별 맛과 향의 싱글오리진 핫초코 키트입니다,https://tumblbug.com/chocolatique_seoul
1257,고문헌 속 한국 판타지 식물과 묘약 레시피들 <괴초록>,출판,한국판타지 식물학책. 고문헌 속 한국 판타지 오컬트 식물의 정보를 모아놓은 책입니다.,https://tumblbug.com/thekooh07
1258,"월간커피, 무지방 초코 우유 같은 콜드브루 커피",푸드,'월간커피'라는 이름으로 매달 새로운 싱글 오리진 콜드브루 커피를 한정수량으로 선보입니다.,https://tumblbug.com/brewsbrothers25
1259,드로잉을 위한 타입별 3D 헤드 & 바디 포징 포함,웹툰 리소스,그림을 그리는데 도움이 되는 다양한 헤드와 바디를 포징과 함께 제공해 드립니다.,https://tumblbug.com/titania
1260,"[3D동작]웹툰,일러,원화작가를 위한 포즈 1000+ α",웹툰 리소스,내 작품의 컬리티를 올려주는 획기적인 작업 스킬과 효율성을 경험해보세요,https://tumblbug.com/anizzang
1261,"날마다 다른 기분, 날마다 다른 향수 17가지 향기 컬렉션",향수 · 뷰티,17가지의 각기 다른 향수를 그날의 TPO에 맞게 사용 할 수 있게 기획하였습니다,https://tumblbug.com/17perfumes
1262,악보 속 기호들로 나만의 문장을 만드는 커스텀 주얼리,주얼리,악보 속의 기호들로 나만의 문장을 만드는 커스텀 메이드 주얼리,https://tumblbug.com/musicnotes
1263,내 손목 힐링이들 : 아보브라더 쏘쿨 손목쿠션!,캐릭터 · 굿즈,책상위의 필수템! 귀염뽀쨕 '아보 브라더' 손목쿠션을 만나보세요!,https://tumblbug.com/avobrother
1264,[공식] 내 침대로 핑미핑미핑미업 핑크빈 허그 모찌 인형,캐릭터 · 굿즈,모찌모찌하고 깜찍한 핑크빈을 침대로 데려가 주세요!,https://tumblbug.com/pinckbeanmozzi
1265,필름카메라를 사랑하는 모든 분들을 위한 안내서,사진,'일삼오-삼육' 의 '필름생활안내서',https://tumblbug.com/filmguidebook
1266,"쉽게 시작해 보세요, 판타지 맵 브러쉬",보드게임 · TRPG,판타지 세계관의 지도를 쉽게 제작할 수 있도록 하는 브러쉬입니다.,https://tumblbug.com/mapmakingbrush2
1267,"[반얀] 인센스의 향을 담아낸,치유의 향기 '인센스 퍼퓸'",향수 · 뷰티,"[인센스 퍼퓸] 고요한 산사의 향기 '싯타르타', 아침 대나무 숲의 향기 '오리엔탈 뱀부'",https://tumblbug.com/banyan
1268,교사영상제작단 뻘짓의 장편 영화 만들기,영화 · 비디오,교사영상제작단 뻘짓이 장편 영화를 만듭니다. 여러분들과 함께 해요.,https://tumblbug.com/teachersmovie
1269,스케치업 웹툰배경 - 동양풍 배경 - 성안마을,웹툰 리소스,스케치업 웹툰 배경 '동양풍 배경 시리즈 - 성안마을'과 기타 동양풍 배경입니다.,https://tumblbug.com/eastcastl
1270,<할머니의 요리책> 개정판,출판,94세 최윤건 할머니의 요리책 개정판입니다.,https://tumblbug.com/magnetic5_cookbook
1271,"에밀 싱클레어의 방황과 성장, 데미안 잉크",디자인 문구,에밀 싱클레어의 방황(Lost)과 성장(Mature)를 잉크로 담아낸 데미안 잉크 2종,https://tumblbug.com/demianink
1272,"당신의 취미를 함께할 단 하나의 비밀노트, [컬쳐링 북]",디자인 문구,"영화, 드라마, 애니메이션을 사랑하는 사람들을 위한 본격 취미 생활 가이드북!",https://tumblbug.com/culturingbook
1273,"형상을 기억하는 신발, 정/말/편/한 <싯업로퍼>",잡화,궁극의 편안함을 선사할 기발한 신발. <싯업로퍼>를 소개 합니다.,https://tumblbug.com/ddodd
1274,[상상토끼 향수 폰트 시리즈] 타입우라이터 컬렉션,디자인,"레트로 감성 폰트의 모든 것, 상상토끼 [타입우라이터 컬렉션]을 선보입니다.",https://tumblbug.com/typewriter
1275,"달콤한 무화과 가득 담은, 무화과 향수 Figment",향수 · 뷰티,"무화과 껍질부터 달콤한 속살, 무화과 나무까지 한병에 담았어요, 무화과 향수 figment",https://tumblbug.com/figment
1276,"컬러의 새로운 기준, ‘디자이너스칼라’ 200색 컬러칩 북",디자인,세계 최대 색상 '디자이너스칼라'를 CMYK넘버와 함께 칩으로 뜯어 사용할 수 있습니다.,https://tumblbug.com/designerscolor
1277,[양면 목도리] 색(色)다른 따뜻함을 두르다,잡화,따뜻함으로 체온을 선물합니다.,https://tumblbug.com/rabbidori
1278,'츠지무라 미즈키' 비운의 명작 <얼음고래> 재출간하다!,출판,‘츠지무라 미즈키’의 숨겨진 걸작 <얼음고래>를 많은 독자님의 격려 속에 복간합니다.,https://tumblbug.com/bookinhand01
1279,[8월홈카페] '진짜 피치아이스티 베이스'와 스텐레스 빨대,푸드,금방 무르는 복숭아를 두고두고 맛볼 수 있는 시럽 베이스와 다용도 스텐레스 빨대 키트,https://tumblbug.com/yourhomecafe4
1280,스케치업 웹툰배경 연출을 위한 재벌가 저택,웹툰 리소스,재벌가 마을과 그들이 사는 저택의 내부입니다,https://tumblbug.com/quattro4
1281,"우리들의 겨울나기, 따뜻한 사랑을 선물하세요",잡화,: 따뜻한 겨울을 담은 여대생의 핸드메이드 목도리 ‘네오프렌 네키목도리’,https://tumblbug.com/creamuyo
1282,"뱃지 하나, 생리대 한 달치. 키링 하나, 영양식사 한 끼",캐릭터 · 굿즈,"고급스러운 체인뱃지로 생리대를, 유니크한 홀로그램 스트랩 키링으로 영양식사를 선물해주세요!",https://tumblbug.com/fullmoon
1283,당신의 계절은 무엇인가요? _Your season ring,주얼리,우리에게 소중한 계절을 담아냅니다. 당신의 감성을 표현하세요.,https://tumblbug.com/small_workroom
1284,"낭만적인 유럽의 밤, 스페인 중세 호텔 향기 - 크림도르",향수 · 뷰티,"중세느낌 그대로인 우드향 호텔, 파라도르에서 낭만적인 유럽여행, 함께 하실래요?",https://tumblbug.com/creamdor
1285,국내미발매된 셜록 이야기로 즐기는 추리게임 왓슨앤홈즈,보드게임 · TRPG,텍스트 기반 추리게임으로 국내에 알려지지 않은 13가지 셜록 홈즈 이야기가 담겨 있습니다.,https://tumblbug.com/watsonandholmes
1286,[상상토끼 아티스트 폰트 시리즈] 덕수리 오남매,디자인,상상토끼가 아티스트 캘리그라피 폰트 시리즈 [덕수리 오남매]를 선보입니다.,https://tumblbug.com/deoksuri
1287,우유에 부어주기만 하면 메이플라떼가 완성되는 마법베이스,푸드,겨울과 잘 어울리는 메이플라떼! 이제 우유만 있다면 언제 어디서든 간편하게 즐길 수 있어요,https://tumblbug.com/coldbrew
1288,[상상토끼 아티스트 폰트 시리즈] 앨리스 in 폰틀리에,디자인,"상상토끼와 정묵 작가의 콜라보레이션 캘리그라피 폰트, [앨리스]를 선보입니다.",https://tumblbug.com/alicefont
1289,"""성평등이 민주주의의 완성이다"" 세계여성의 날 기념 티셔츠",의류,"""여성에게 빵과 장미를!"" 페미니스트 백년의 외침!",https://tumblbug.com/38womensday
1290,"[앵콜] 대한민국을 되찾은 그날, 태극기를 되새기다",잡화,"대한민국을 되찾은 8월 15일 광복절의 태극기가 빛났던 그 순간을, 함께 되새겨주세요.",https://tumblbug.com/tagkoreanflag815
1291,다이나믹 3D 포즈집,웹툰 리소스,스케치업 클립스튜디오 등 3D프로그램에서 사용 하실수 있는 3D포즈집입니다,https://tumblbug.com/pose600
1292,<웹툰 스케치업 배경> 세련된 중소형 아파트 내부,웹툰 리소스,중소형 아파트 내부입니다.거실+주방+현관+방3+욕실1+베란다1로 구성되어 있습니다.,https://tumblbug.com/lamusiq_000
1293,이름이 없는 떡을 아십니까?,푸드,"쌀떡과 밀떡의 장점만 모은 쌀떡 - 세상에 없던 ""애기떡"" 으로 만든 떡볶이 입니다.",https://tumblbug.com/hongguna
1294,"따뜻함, 두께, 사이즈 3박자를 갖춘 인생스타킹",잡화,"작년 가을에 이어 월간스타킹이 따뜻함, 두께, 사이즈 3박자를 갖추고 다시 돌아왔습니다.",https://tumblbug.com/monthlystocking_2019fall
1295,영화잡지 <FILO> 19호: 21세기 배우 탐독전,출판,영화잡지 <FILO> 19호 및 2021년 구독 후원 프로젝트,https://tumblbug.com/filo2021
1296,페루에서 날아온 몽실몽실 '컴발리 알파카',캐릭터 · 굿즈,페루에서 날아온 ‘컴발리 알파카’ 는 알파카 털과 가죽으로 만든 인테리어 소품입니다 :),https://tumblbug.com/alphaca
1297,바로 쓸 수 있는 레이아웃 200종,디자인,"레이아웃을 하는 200가지 방법.
200종의 디자인파일과 한눈에 보이는 레이아웃북&포스터",https://tumblbug.com/gongjaksuper
1298,소금집에서 크리스마스와 사랑을!,푸드,"소금집의 연말 패키지! 미트 & 스위츠, 두 종류로 구성했습니다!",https://tumblbug.com/december
1299,[아기냄새] 나만 알고 싶은 살구빛 베이비파우더,향수 · 뷰티,"보송보송 보드라운 솜털, 포동포동 살이 오른 살구빛 아기의 볼, 그 사랑스러움을 담은 향수",https://tumblbug.com/asleepbaby
1300,"월간커피, 달콤한 복숭아 통조림 같은 콜드브루 커피",푸드,'월간커피'라는 이름으로 매달 새로운 싱글 오리진 콜드브루 커피를 한정수량으로 선보입니다.,https://tumblbug.com/brewsbrothers44
1301,스케치업 웹툰_음식점 23종과 음식점 거리,웹툰 리소스,스케치업으로 음식과 음식점23종과 음식점 거리를 제작하는중입니다.,https://tumblbug.com/teamlevelup9
1302,망붕이 한마리 몰고가세요! 이 구역의 망붕왕!<망상토끼>,디자인 문구,이 구역의 망붕왕! 세상에서 가장 사랑스러운 망상토끼를 이제 텀블벅에서 만나보세요!,https://tumblbug.com/mangsang_rabbit
1303,네온밀크 '하이 유니콘' 티셔츠,의류,네온밀크 '하이유니콘' 티셔츠의 추가 제작을 위한 펀딩입니다,https://tumblbug.com/hiunicorns
1304,웹툰을 위한 스케치업 프로젝트 –실내배경,웹툰 리소스,작가님들과 지망생분들의 웹툰창작을 돕는 배경(스케치업) 프로젝트,https://tumblbug.com/gaebongworld2
1305,세렌 웹툰 스케치업 #3 맥주집&와인바,웹툰 리소스,"웹툰,일러스트 작가분들이 사용하기 좋은 스케치업을 저렴하게 펀딩합니다..!",https://tumblbug.com/seren3
1306,조선 왕실의 품격을 담은 <메탈릭 데코스티커>,캐릭터 · 굿즈,"다이어리, 유리병, 전자기기 등을 데코할 수 있는 '조선 왕실 문양 <메탈릭 데코스티커>'",https://tumblbug.com/switch_on3
1307,[스냅툰x거북왕] 19세기 빅토리아풍 기숙학교 세트,웹툰 리소스,본 프로젝트는 스냅툰과 거북왕의 콜라보 작업입니다. 19세기 빅토리아풍의 기숙학교 입니다.,https://tumblbug.com/rjqnrdhkd04
1308,한옥풀셋트 2종 외 한옥배경 시리즈,웹툰 리소스,"한국전통의 사극 한옥풀셋트2종, 한옥마을, 양반댁 단독 실내외 배경 8종입니다.",https://tumblbug.com/mongtori_3
1309,"야외에서 즐기는 방탈출게임 <잃어버린 기록,로스트-서울편>",디지털 게임,매일 지나가는 골목과 근처 유적지같은 일상적 공간이 신나는 게임속 세상이 됩니다.,https://tumblbug.com/lost_become
1310,"같은 공간, 다른 시간의 서울/경성/한양 디자인테이프",디자인 문구,"한양, 경성, 서울의 서로 다른 시간을 담은 마스킹테이프, 그리고 인덱스",https://tumblbug.com/seoultape
1311,커피대신 귀족채소 유기농 아티초크로 가벼워진 내 몸!,푸드,"스밈 아티초크 스틱 ! 100%유기농, 물로만 추출한 추출분말, 무카페인 슈퍼푸드 아티초크",https://tumblbug.com/01051818451
1312,"무화과 꽃을 향기로 찾다, ""FIG FIG"" 퍼퓸&디퓨저",향수 · 뷰티,"The Value of Hidden Things, 무화과 열매에 숨겨진 아름다운 꽃 향기",https://tumblbug.com/figfig
1313,트위치TV 스트리머 <김도>의 고양이 캐릭터 티셔츠,의류,트위치TV의 게임 방송 스트리머 <김도>의 캐릭터 티셔츠 입니다.,https://tumblbug.com/kimdoeland
1314,당신의 걱정도 거품처럼 씻어줄게요. 휴대용 비누 '포켓솝',향수 · 뷰티,'포켓솝'은 어디에서나 사용가능한 휴대용 비누입니다. 이젠 야외에서도 당황하지 마세요!,https://tumblbug.com/808080
1315,[오디불]올겨울 프로방콕러들의 한파를 막아줄 필수 아이템!,의류,옷과 이불의 장점을 담아 편안함과 포근함을 극대화 시킨 오디불! 올겨울 최강한파 극복!,https://tumblbug.com/odibul
1316,"트위치 스트리머 ""zoodasa"" 주다사X두부 반팔티셔츠",의류,"트위치 스트리머 ""zoodasa""굿즈 제작 펀딩입니다",https://tumblbug.com/zoodasa00
1317,"솜씨 | 한국의 클래식룩, 전통 4계절 홈웨어 '열두달'",의류,"전통 한복 명장님과 명인들의 봉제와 침선으로 만들어지는 4계절 홈웨어, 일상복을 만나보세요",https://tumblbug.com/somssi
1318,잊혀져 가던 '한국판 기묘한 이야기' <한국요괴대백과>,출판,"한국의 요괴,귀신,신령 및 신물,환상종의 기록들을 일러스트와 함께 엮은 대백과입니다.",https://tumblbug.com/koreafantasy
1319,9가지 특허로 제조된 울트라 핸드 실러 - 기능 증강판,테크 · 가전,"9종의 특허, 레드 스타 디자인 어워드에 빛나는 F1 울트라 핸드 실러입니다.",https://tumblbug.com/f1sealer
1320,"집 안,나만의 작은 사무실HOMEWORK MANSION",디자인 문구,'집'이라는 공간 속 또 하나의 '집'에 대한 이야기. 그 안에서 일상을 이야기 합니다.,https://tumblbug.com/homeworkzip
1321,우리에겐 언어가 필요하다: 입이 트이는 페미니즘,출판,페미니스트 실전 대화 입문서.,https://tumblbug.com/femidea1
1322,"세상에 없던 버터쿠키,공스케이크 프로젝트 첫번째.",푸드,"하나도 허투로 만들지않았습니다. 좋은 재료, 맛있는 레시피로 마음을 다해 구웠습니다.",https://tumblbug.com/kongscake
1323,[스냅툰 X 초빛툰] 로판 유럽풍 생활공간 PART. 1,웹툰 리소스,로판 유럽풍 생활공간 인테리어를 소개합니다. 남주/여주 모두 놀러오세요~^^,https://tumblbug.com/chongcomic126a1
1324,『몬스터헌터 월드』공식 설정 자료집,출판,『몬스터 헌터: 월드』 공식 설정 자료집 제작과 판매를 위한 프로젝트입니다.,https://tumblbug.com/mhw
1325,<스냅툰&스케치업 : 동양 무협 판타지 배경> 남주의 공간,웹툰 리소스,스케치업 웹툰 배경 남주를위한 공간입니다. ,https://tumblbug.com/jinobono2008
1326,"꽃보다 더 뜨거운 꽃, 금기의 무화과 향수 OUD FIG",향수 · 뷰티,"금기를 품은 꽃보다 더 뜨거운 꽃, 무화과 향기를 담은 향수 ""OUD FIG""",https://tumblbug.com/oudfig
1327,웹툰상생#14 reTEXT 클립스튜디오 글자 복원 스크립트,웹툰 리소스,웹툰상생프로젝트 14번째.클튜의 글자레이어를 포토샵에서 되살리는 편리한 스크립트입니다.,https://tumblbug.com/abproject14
1328,"아메리카노 엑소더스 외전 소설, '면학의 희생양'",출판,네이버 토요웹툰 '아메리카노 엑소더스'의 첫번째 외전 소설!,https://tumblbug.com/amerikano_novel1
1329,"<비의도적 연애담> 태준, 원영 인형",캐릭터 · 굿즈,피비 작가님의 <비의도적 연애담> 의 태준이와 원영이를 인형으로 만나보세요 :),https://tumblbug.com/idolllook_byd
1330,숨과 쉼의 공간 '작은 정원 만들기 DIY KIT',홈 · 리빙,작은 정원 DIY KIT! 미세먼지 잡아먹는 에어플랜트와 동글동글 마리모를 입양하세요.,https://tumblbug.com/diy_terrarium
1331,[불개미] 판타지 대저택 패키지,웹툰 리소스,안녕하세요. 불개미입니다^^,https://tumblbug.com/fireantttt
1332,다시 돌아온 모두를 위한 패션북 리뉴얼!,출판,텀블벅에서 722분이 선택한 모두를 위한 패션북이 리뉴얼버전으로 돌아왔습니다.,https://tumblbug.com/fashionbook2
1333,상처받은 유기견 아이들에게 봄처럼 따뜻한 보금자리를!,캐릭터 · 굿즈,안녕하세요 후원금의 일부를 화재로 피해를 입은 인천 아지네마을 유기견 보호소에 후원합니다.,https://tumblbug.com/jollysfarm2nd
1334,페미니즘 매니페스토 <우리는 다 태워버릴 것이다>,출판,선언문으로 보는 페미니즘의 역사 <우리는 다 태워버릴 것이다> 출간 프로젝트입니다.,https://tumblbug.com/womanifesto_
1335,스케치업 웹툰배경 -로판 왕궁 배경,웹툰 리소스,로판 원고에 필요한 왕궁 배경을 제작합니다.,https://tumblbug.com/dollphin03
1336,"<01.Giverny Land> 엽서, 스티커, 폰케이스",사진,"모네의 정원, 프랑스 지베르니를 따뜻하게 담은 사진으로 만든 엽서, 스티커, 폰케이스입니다",https://tumblbug.com/joiearound
1337,편견에 대한 재해석! <모-오던한복장>,의류,"남성 소재란 편견, 모던한 정장느낌의 한복으로.. [취:향]양품점 의 두번째 프로젝트",https://tumblbug.com/20212021
1338,가방 하나면 준비 끝! 캐리어와 백팩이 합쳐진 여행용 가방,잡화,캐리어의 수납성과 백팩의 휴대성을 하나로 모은 '캐리어 백팩',https://tumblbug.com/ambitionem
1339,BEM FW 17 - 노뮤직 (No Music),의류,BEM이 초대한 다양한 분야에서 활동하고 있는 아티스트들의 작업-굿즈를 소장해보세요.,https://tumblbug.com/bemfw17nomusic
